StoreID,CustomerID,ProductID,ProductCategory,Timestamp
5,Cust_0525,"['P106', 'P143', 'P122', 'P108', 'P149', 'P136', 'P127', 'P138', 'P132', 'P135', 'P138', 'P112', 'P135', 'P117', 'P132', 'P106', 'P137']","['Books', 'Books', 'Home Goods', 'Grocery', 'Apparel', 'Books', 'Books', 'Home Goods', 'Electronics', 'Home Goods', 'Home Goods', 'Home Goods', 'Home Goods', 'Electronics', 'Electronics', 'Books', 'Electronics']","[Timestamp('2022-01-29 18:08:15'), Timestamp('2022-02-20 12:28:15'), Timestamp('2022-02-20 12:28:15'), Timestamp('2022-02-20 12:28:15'), Timestamp('2022-02-20 12:28:15'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-02-27 20:34:23'), Timestamp('2022-03-14 15:58:19'), Timestamp('2022-03-14 15:58:19'), Timestamp('2022-03-14 15:58:19'), Timestamp('2022-06-04 17:12:50')]"
5,Cust_0527,"['P109', 'P103', 'P120']","['Books', 'Electronics', 'Electronics']","[Timestamp('2022-06-09 15:57:05'), Timestamp('2022-06-09 15:57:05'), Timestamp('2022-06-09 15:57:05')]"
5,Cust_0528,"['P148', 'P103', 'P129', 'P115']","['Books', 'Electronics', 'Electronics', 'Apparel']","[Timestamp('2022-01-22 16:05:31'), Timestamp('2022-01-22 16:05:31'), Timestamp('2022-06-14 11:10:41'), Timestamp('2022-06-16 18:41:26')]"
5,Cust_0529,['P109'],['Books'],[Timestamp('2022-02-27 12:01:25')]
5,Cust_0530,"['P135', 'P119', 'P110']","['Home Goods', 'Books', 'Books']","[Timestamp('2022-03-05 10:28:29'), Timestamp('2022-03-05 10:28:29'), Timestamp('2022-04-25 16:23:01')]"
5,Cust_0531,"['P108', 'P145', 'P132', 'P132', 'P131', 'P147', 'P143', 'P114', 'P119', 'P139']","['Grocery', 'Grocery', 'Electronics', 'Electronics', 'Grocery', 'Grocery', 'Books', 'Apparel', 'Books', 'Grocery']","[Timestamp('2022-01-26 15:03:57'), Timestamp('2022-01-26 15:03:57'), Timestamp('2022-03-29 13:14:20'), Timestamp('2022-03-29 13:14:20'), Timestamp('2022-04-24 16:37:24'), Timestamp('2022-04-24 16:37:24'), Timestamp('2022-04-24 16:37:24'), Timestamp('2022-05-15 15:34:00'), Timestamp('2022-05-15 15:34:00'), Timestamp('2022-05-15 15:34:00')]"
5,Cust_0532,['P105'],['Electronics'],[Timestamp('2022-02-11 13:07:43')]
5,Cust_0535,"['P106', 'P129', 'P103']","['Books', 'Electronics', 'Electronics']","[Timestamp('2022-05-30 17:11:13'), Timestamp('2022-05-30 17:11:13'), Timestamp('2022-05-30 17:11:13')]"
5,Cust_0537,"['P149', 'P104', 'P110', 'P119', 'P122', 'P110', 'P129', 'P115', 'P104', 'P119', 'P145']","['Apparel', 'Apparel', 'Books', 'Books', 'Home Goods', 'Books', 'Electronics', 'Apparel', 'Apparel', 'Books', 'Grocery']","[Timestamp('2022-05-03 18:02:15'), Timestamp('2022-05-03 18:02:15'), Timestamp('2022-05-03 18:02:15'), Timestamp('2022-05-03 18:02:15'), Timestamp('2022-05-07 09:22:06'), Timestamp('2022-05-07 09:22:06'), Timestamp('2022-05-07 09:22:06'), Timestamp('2022-05-07 09:22:06'), Timestamp('2022-05-07 09:22:06'), Timestamp('2022-05-19 20:07:55'), Timestamp('2022-05-19 20:07:55')]"
5,Cust_0538,"['P108', 'P129', 'P143', 'P115', 'P143', 'P105']","['Grocery', 'Electronics', 'Books', 'Apparel', 'Books', 'Electronics']","[Timestamp('2022-02-17 09:18:49'), Timestamp('2022-03-27 15:31:16'), Timestamp('2022-03-27 15:31:16'), Timestamp('2022-03-27 15:31:16'), Timestamp('2022-05-15 11:21:06'), Timestamp('2022-05-29 12:35:18')]"
5,Cust_0539,"['P132', 'P117', 'P109', 'P123', 'P126', 'P141']","['Electronics', 'Electronics', 'Books', 'Books', 'Electronics', 'Electronics']","[Timestamp('2022-01-01 18:17:59'), Timestamp('2022-01-01 18:17:59'), Timestamp('2022-01-01 18:17:59'), Timestamp('2022-02-05 09:19:20'), Timestamp('2022-02-05 09:19:20'), Timestamp('2022-02-05 09:19:20')]"
5,Cust_0540,"['P130', 'P100', 'P103', 'P137', 'P108', 'P109', 'P127', 'P103', 'P115', 'P124', 'P122', 'P104', 'P144', 'P129', 'P139']","['Electronics', 'Grocery', 'Electronics', 'Electronics', 'Grocery', 'Books', 'Books', 'Electronics', 'Apparel', 'Electronics', 'Home Goods', 'Apparel', 'Grocery', 'Electronics', 'Grocery']","[Timestamp('2022-06-11 18:22:16'), Timestamp('2022-06-11 18:22:16'), Timestamp('2022-06-11 18:22:16'), Timestamp('2022-06-11 18:22:16'), Timestamp('2022-06-11 18:22:16'), Timestamp('2022-06-11 18:22:16'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40'), Timestamp('2022-06-13 13:56:40')]"
5,Cust_0541,['P117'],['Electronics'],[Timestamp('2022-04-05 13:53:59')]
5,Cust_0542,['P126'],['Electronics'],[Timestamp('2022-05-22 12:25:30')]
5,Cust_0544,"['P126', 'P106', 'P149', 'P120', 'P108', 'P149']","['Electronics', 'Books', 'Apparel', 'Electronics', 'Grocery', 'Apparel']","[Timestamp('2022-03-04 11:09:09'), Timestamp('2022-04-02 18:37:48'), Timestamp('2022-04-02 18:37:48'), Timestamp('2022-04-02 18:37:48'), Timestamp('2022-04-02 18:37:48'), Timestamp('2022-06-05 14:47:52')]"
5,Cust_0545,"['P108', 'P127', 'P115', 'P124', 'P147', 'P138']","['Grocery', 'Books', 'Apparel', 'Electronics', 'Grocery', 'Home Goods']","[Timestamp('2022-02-08 19:48:15'), Timestamp('2022-05-24 13:41:38'), Timestamp('2022-05-24 13:41:38'), Timestamp('2022-05-24 13:41:38'), Timestamp('2022-05-24 13:41:38'), Timestamp('2022-05-24 13:41:38')]"
5,Cust_0546,"['P132', 'P108', 'P115', 'P103', 'P127', 'P115', 'P115', 'P143', 'P110', 'P119']","['Electronics', 'Grocery', 'Apparel', 'Electronics', 'Books', 'Apparel', 'Apparel', 'Books', 'Books', 'Books']","[Timestamp('2022-01-23 20:17:25'), Timestamp('2022-01-23 20:17:25'), Timestamp('2022-02-06 15:49:03'), Timestamp('2022-02-06 15:49:03'), Timestamp('2022-02-06 15:49:03'), Timestamp('2022-02-06 15:49:03'), Timestamp('2022-03-01 18:31:13'), Timestamp('2022-03-01 18:31:13'), Timestamp('2022-03-01 18:31:13'), Timestamp('2022-04-25 09:21:38')]"
5,Cust_0548,"['P132', 'P106', 'P119', 'P130', 'P115', 'P143', 'P127']","['Electronics', 'Books', 'Books', 'Electronics', 'Apparel', 'Books', 'Books']","[Timestamp('2022-01-19 14:47:47'), Timestamp('2022-02-23 17:33:19'), Timestamp('2022-02-23 17:33:19'), Timestamp('2022-02-23 17:33:19'), Timestamp('2022-02-23 17:33:19'), Timestamp('2022-02-23 17:33:19'), Timestamp('2022-02-23 17:33:19')]"
5,Cust_0549,"['P143', 'P109', 'P115', 'P137']","['Books', 'Books', 'Apparel', 'Electronics']","[Timestamp('2022-01-07 18:32:12'), Timestamp('2022-01-07 18:32:12'), Timestamp('2022-01-07 18:32:12'), Timestamp('2022-01-22 18:02:17')]"
5,Cust_0550,"['P130', 'P149', 'P113', 'P126', 'P129', 'P110']","['Electronics', 'Apparel', 'Electronics', 'Electronics', 'Electronics', 'Books']","[Timestamp('2022-03-06 20:32:05'), Timestamp('2022-03-06 20:32:05'), Timestamp('2022-03-06 20:32:05'), Timestamp('2022-06-09 19:31:53'), Timestamp('2022-06-09 19:31:53'), Timestamp('2022-06-09 19:31:53')]"
5,Cust_0551,"['P108', 'P122', 'P147', 'P112', 'P145', 'P115', 'P120', 'P110', 'P137', 'P135', 'P120', 'P124', 'P123', 'P144', 'P143', 'P109', 'P120', 'P149']","['Grocery', 'Home Goods', 'Grocery', 'Home Goods', 'Grocery', 'Apparel', 'Electronics', 'Books', 'Electronics', 'Home Goods', 'Electronics', 'Electronics', 'Books', 'Grocery', 'Books', 'Books', 'Electronics', 'Apparel']","[Timestamp('2022-03-02 13:03:53'), Timestamp('2022-03-02 13:03:53'), Timestamp('2022-03-02 13:03:53'), Timestamp('2022-03-02 13:03:53'), Timestamp('2022-03-31 17:49:12'), Timestamp('2022-03-31 17:49:12'), Timestamp('2022-03-31 17:49:12'), Timestamp('2022-03-31 17:49:12'), Timestamp('2022-03-31 17:49:12'), Timestamp('2022-03-31 17:49:12'), Timestamp('2022-04-09 14:21:25'), Timestamp('2022-04-09 14:21:25'), Timestamp('2022-04-09 14:21:25'), Timestamp('2022-04-09 14:21:25'), Timestamp('2022-04-24 13:07:25'), Timestamp('2022-04-24 13:07:25'), Timestamp('2022-06-14 16:57:16'), Timestamp('2022-06-14 16:57:16')]"
5,Cust_0552,"['P149', 'P106', 'P118', 'P106', 'P122']","['Apparel', 'Books', 'Apparel', 'Books', 'Home Goods']","[Timestamp('2022-03-12 14:52:50'), Timestamp('2022-04-24 12:57:32'), Timestamp('2022-04-24 12:57:32'), Timestamp('2022-04-24 12:57:32'), Timestamp('2022-05-02 10:29:24')]"
5,Cust_0553,['P105'],['Electronics'],[Timestamp('2022-04-10 17:51:45')]
5,Cust_0554,"['P109', 'P141', 'P110', 'P127', 'P143']","['Books', 'Electronics', 'Books', 'Books', 'Books']","[Timestamp('2022-01-23 13:38:17'), Timestamp('2022-01-23 13:38:17'), Timestamp('2022-06-10 11:07:48'), Timestamp('2022-06-10 11:07:48'), Timestamp('2022-06-10 11:07:48')]"
5,Cust_0555,"['P132', 'P149', 'P122', 'P113', 'P110', 'P146', 'P105', 'P138', 'P124', 'P118', 'P105']","['Electronics', 'Apparel', 'Home Goods', 'Electronics', 'Books', 'Electronics', 'Electronics', 'Home Goods', 'Electronics', 'Apparel', 'Electronics']","[Timestamp('2022-01-10 20:12:52'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14'), Timestamp('2022-03-24 19:21:14')]"
5,Cust_0556,['P118'],['Apparel'],[Timestamp('2022-01-28 10:05:57')]
5,Cust_0557,['P129'],['Electronics'],[Timestamp('2022-01-05 13:02:20')]
5,Cust_0558,"['P122', 'P124', 'P108']","['Home Goods', 'Electronics', 'Grocery']","[Timestamp('2022-01-02 10:14:07'), Timestamp('2022-01-02 10:14:07'), Timestamp('2022-02-15 19:21:53')]"
5,Cust_0560,"['P126', 'P132', 'P144', 'P141']","['Electronics', 'Electronics', 'Grocery', 'Electronics']","[Timestamp('2022-03-20 15:49:13'), Timestamp('2022-03-20 15:49:13'), Timestamp('2022-03-20 15:49:13'), Timestamp('2022-06-10 16:08:20')]"
5,Cust_0561,"['P108', 'P132', 'P126']","['Grocery', 'Electronics', 'Electronics']","[Timestamp('2022-04-04 17:07:33'), Timestamp('2022-04-04 17:07:33'), Timestamp('2022-04-04 17:07:33')]"
5,Cust_0562,['P145'],['Grocery'],[Timestamp('2022-01-15 17:01:07')]
5,Cust_0563,"['P137', 'P111', 'P139', 'P141', 'P132', 'P140', 'P143']","['Electronics', 'Electronics', 'Grocery', 'Electronics', 'Electronics', 'Grocery', 'Books']","[Timestamp('2022-01-27 20:08:05'), Timestamp('2022-01-27 20:08:05'), Timestamp('2022-05-01 10:41:10'), Timestamp('2022-05-01 10:41:10'), Timestamp('2022-05-01 10:41:10'), Timestamp('2022-06-07 15:34:26'), Timestamp('2022-06-07 15:34:26')]"
5,Cust_0564,"['P137', 'P123']","['Electronics', 'Books']","[Timestamp('2022-06-01 16:13:13'), Timestamp('2022-06-01 16:13:13')]"
5,Cust_0565,"['P105', 'P124', 'P124']","['Electronics', 'Electronics', 'Electronics']","[Timestamp('2022-04-29 16:09:29'), Timestamp('2022-06-26 17:49:51'), Timestamp('2022-06-26 17:49:51')]"
5,Cust_0567,"['P112', 'P115', 'P149', 'P138', 'P130', 'P149', 'P104', 'P132', 'P140', 'P105', 'P132', 'P132', 'P100', 'P148', 'P102', 'P127', 'P126', 'P122', 'P103']","['Home Goods', 'Apparel', 'Apparel', 'Home Goods', 'Electronics', 'Apparel', 'Apparel', 'Electronics', 'Grocery', 'Electronics', 'Electronics', 'Electronics', 'Grocery', 'Books', 'Electronics', 'Books', 'Electronics', 'Home Goods', 'Electronics']","[Timestamp('2022-02-16 17:37:51'), Timestamp('2022-02-16 17:37:51'), Timestamp('2022-02-16 17:37:51'), Timestamp('2022-02-16 17:37:51'), Timestamp('2022-02-16 17:37:51'), Timestamp('2022-02-16 17:37:51'), Timestamp('2022-02-17 13:21:21'), Timestamp('2022-02-17 13:21:21'), Timestamp('2022-02-17 13:21:21'), Timestamp('2022-02-17 13:21:21'), Timestamp('2022-02-17 13:21:21'), Timestamp('2022-02-17 13:21:21'), Timestamp('2022-03-14 14:59:33'), Timestamp('2022-04-22 11:24:29'), Timestamp('2022-04-22 11:24:29'), Timestamp('2022-04-22 11:24:29'), Timestamp('2022-04-22 11:24:29'), Timestamp('2022-04-22 11:24:29'), Timestamp('2022-04-22 11:24:29')]"
5,Cust_0569,"['P145', 'P139', 'P143', 'P123', 'P103', 'P108', 'P102', 'P127', 'P124', 'P137', 'P145', 'P132', 'P105', 'P108']","['Grocery', 'Grocery', 'Books', 'Books', 'Electronics', 'Grocery', 'Electronics', 'Books', 'Electronics', 'Electronics', 'Grocery', 'Electronics', 'Electronics', 'Grocery']","[Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-02-25 11:14:45'), Timestamp('2022-04-08 11:24:11'), Timestamp('2022-04-08 11:24:11'), Timestamp('2022-04-08 11:24:11'), Timestamp('2022-04-18 16:59:18'), Timestamp('2022-04-30 18:48:28')]"
5,Cust_0570,"['P145', 'P112', 'P133', 'P132']","['Grocery', 'Home Goods', 'Books', 'Electronics']","[Timestamp('2022-03-19 13:22:41'), Timestamp('2022-06-03 19:14:38'), Timestamp('2022-06-03 19:14:38'), Timestamp('2022-06-03 19:14:38')]"
5,Cust_0571,"['P149', 'P134', 'P144', 'P149', 'P127', 'P124', 'P105', 'P115', 'P125', 'P104']","['Apparel', 'Apparel', 'Grocery', 'Apparel', 'Books', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Apparel']","[Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35'), Timestamp('2022-05-04 12:33:35')]"
5,Cust_0572,"['P147', 'P108', 'P115']","['Grocery', 'Grocery', 'Apparel']","[Timestamp('2022-05-14 19:03:00'), Timestamp('2022-05-14 19:03:00'), Timestamp('2022-05-14 19:03:00')]"
5,Cust_0573,['P108'],['Grocery'],[Timestamp('2022-01-31 18:54:49')]
5,Cust_0577,"['P138', 'P112', 'P104', 'P144', 'P126', 'P122', 'P111', 'P127', 'P105', 'P120', 'P120', 'P149', 'P117', 'P108']","['Home Goods', 'Home Goods', 'Apparel', 'Grocery', 'Electronics', 'Home Goods', 'Electronics', 'Books', 'Electronics', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Grocery']","[Timestamp('2022-01-04 13:31:59'), Timestamp('2022-01-04 13:31:59'), Timestamp('2022-01-16 09:53:26'), Timestamp('2022-01-16 09:53:26'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18'), Timestamp('2022-06-11 15:20:18')]"
5,Cust_0578,"['P138', 'P129', 'P147', 'P143', 'P139', 'P126', 'P123', 'P127', 'P105', 'P130', 'P143', 'P115', 'P143', 'P149']","['Home Goods', 'Electronics', 'Grocery', 'Books', 'Grocery', 'Electronics', 'Books', 'Books', 'Electronics', 'Electronics', 'Books', 'Apparel', 'Books', 'Apparel']","[Timestamp('2022-02-23 16:19:05'), Timestamp('2022-02-23 16:19:05'), Timestamp('2022-02-23 16:19:05'), Timestamp('2022-02-23 16:19:05'), Timestamp('2022-02-23 16:19:05'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-06 09:32:20'), Timestamp('2022-03-15 19:29:36')]"
5,Cust_0579,"['P113', 'P143', 'P122', 'P108', 'P119', 'P132', 'P109', 'P126', 'P112']","['Electronics', 'Books', 'Home Goods', 'Grocery', 'Books', 'Electronics', 'Books', 'Electronics', 'Home Goods']","[Timestamp('2022-02-11 09:20:36'), Timestamp('2022-02-11 09:20:36'), Timestamp('2022-02-11 09:20:36'), Timestamp('2022-02-11 09:20:36'), Timestamp('2022-02-11 09:20:36'), Timestamp('2022-03-19 13:04:27'), Timestamp('2022-06-08 20:05:13'), Timestamp('2022-06-08 20:05:13'), Timestamp('2022-06-30 18:33:47')]"
5,Cust_0580,"['P141', 'P111', 'P141', 'P123', 'P108', 'P116']","['Electronics', 'Electronics', 'Electronics', 'Books', 'Grocery', 'Grocery']","[Timestamp('2022-05-31 17:43:05'), Timestamp('2022-05-31 17:43:05'), Timestamp('2022-05-31 17:43:05'), Timestamp('2022-05-31 17:43:05'), Timestamp('2022-05-31 17:43:05'), Timestamp('2022-06-18 10:01:12')]"
5,Cust_0583,"['P126', 'P144', 'P132', 'P113']","['Electronics', 'Grocery', 'Electronics', 'Electronics']","[Timestamp('2022-05-25 10:38:13'), Timestamp('2022-05-25 10:38:13'), Timestamp('2022-05-25 10:38:13'), Timestamp('2022-05-28 20:29:27')]"
5,Cust_0584,"['P100', 'P147', 'P118', 'P106']","['Grocery', 'Grocery', 'Apparel', 'Books']","[Timestamp('2022-01-05 11:02:02'), Timestamp('2022-01-05 11:02:02'), Timestamp('2022-04-24 14:45:16'), Timestamp('2022-04-24 14:45:16')]"
5,Cust_0585,['P129'],['Electronics'],[Timestamp('2022-01-10 20:07:34')]
5,Cust_0586,"['P120', 'P126']","['Electronics', 'Electronics']","[Timestamp('2022-03-10 12:58:29'), Timestamp('2022-03-25 16:39:08')]"
5,Cust_0587,"['P135', 'P130', 'P147', 'P142', 'P104', 'P112', 'P104']","['Home Goods', 'Electronics', 'Grocery', 'Apparel', 'Apparel', 'Home Goods', 'Apparel']","[Timestamp('2022-01-25 16:58:14'), Timestamp('2022-01-25 16:58:14'), Timestamp('2022-01-25 16:58:14'), Timestamp('2022-01-25 16:58:14'), Timestamp('2022-02-18 13:43:04'), Timestamp('2022-02-18 13:43:04'), Timestamp('2022-02-18 13:43:04')]"
5,Cust_0588,['P124'],['Electronics'],[Timestamp('2022-05-07 09:01:05')]
5,Cust_0589,"['P147', 'P149', 'P115', 'P132', 'P109', 'P144', 'P148', 'P108', 'P118', 'P138', 'P115', 'P141', 'P139', 'P110', 'P144', 'P106', 'P145', 'P111', 'P108']","['Grocery', 'Apparel', 'Apparel', 'Electronics', 'Books', 'Grocery', 'Books', 'Grocery', 'Apparel', 'Home Goods', 'Apparel', 'Electronics', 'Grocery', 'Books', 'Grocery', 'Books', 'Grocery', 'Electronics', 'Grocery']","[Timestamp('2022-01-05 15:15:21'), Timestamp('2022-01-05 15:15:21'), Timestamp('2022-01-05 15:15:21'), Timestamp('2022-01-05 15:15:21'), Timestamp('2022-01-05 15:15:21'), Timestamp('2022-01-05 15:15:21'), Timestamp('2022-01-11 11:36:56'), Timestamp('2022-03-27 09:06:19'), Timestamp('2022-03-27 09:06:19'), Timestamp('2022-03-27 09:06:19'), Timestamp('2022-04-29 19:44:58'), Timestamp('2022-04-29 19:44:58'), Timestamp('2022-04-29 19:44:58'), Timestamp('2022-05-22 11:13:46'), Timestamp('2022-05-22 11:13:46'), Timestamp('2022-05-22 11:13:46'), Timestamp('2022-05-22 11:13:46'), Timestamp('2022-05-22 11:13:46'), Timestamp('2022-05-28 17:52:04')]"
5,Cust_0590,"['P106', 'P136', 'P132', 'P103', 'P110', 'P117']","['Books', 'Books', 'Electronics', 'Electronics', 'Books', 'Electronics']","[Timestamp('2022-01-26 16:52:28'), Timestamp('2022-01-26 16:52:28'), Timestamp('2022-06-01 13:29:29'), Timestamp('2022-06-03 09:17:18'), Timestamp('2022-06-03 09:17:18'), Timestamp('2022-06-03 09:17:18')]"
5,Cust_0591,"['P110', 'P111', 'P149', 'P144', 'P141', 'P132']","['Books', 'Electronics', 'Apparel', 'Grocery', 'Electronics', 'Electronics']","[Timestamp('2022-03-05 16:21:34'), Timestamp('2022-05-23 14:05:45'), Timestamp('2022-05-23 14:05:45'), Timestamp('2022-05-23 14:05:45'), Timestamp('2022-05-23 14:05:45'), Timestamp('2022-05-23 14:05:45')]"
5,Cust_0593,"['P130', 'P135', 'P103', 'P143', 'P103', 'P122', 'P106']","['Electronics', 'Home Goods', 'Electronics', 'Books', 'Electronics', 'Home Goods', 'Books']","[Timestamp('2022-06-12 19:41:25'), Timestamp('2022-06-12 19:41:25'), Timestamp('2022-06-12 19:41:25'), Timestamp('2022-06-12 19:41:25'), Timestamp('2022-06-12 19:41:25'), Timestamp('2022-06-12 19:41:25'), Timestamp('2022-06-12 19:41:25')]"
5,Cust_0594,"['P141', 'P149', 'P144', 'P117', 'P131']","['Electronics', 'Apparel', 'Grocery', 'Electronics', 'Grocery']","[Timestamp('2022-03-01 14:00:09'), Timestamp('2022-04-28 18:00:34'), Timestamp('2022-04-28 18:00:34'), Timestamp('2022-04-28 18:00:34'), Timestamp('2022-04-28 18:00:34')]"
5,Cust_0596,['P110'],['Books'],[Timestamp('2022-06-02 20:35:35')]
5,Cust_0597,"['P120', 'P143', 'P115', 'P139', 'P124', 'P104', 'P115', 'P119', 'P132', 'P135']","['Electronics', 'Books', 'Apparel', 'Grocery', 'Electronics', 'Apparel', 'Apparel', 'Books', 'Electronics', 'Home Goods']","[Timestamp('2022-03-16 09:01:43'), Timestamp('2022-03-26 20:18:28'), Timestamp('2022-03-26 20:18:28'), Timestamp('2022-03-26 20:18:28'), Timestamp('2022-03-26 20:18:28'), Timestamp('2022-03-26 20:18:28'), Timestamp('2022-03-26 20:18:28'), Timestamp('2022-04-22 19:57:20'), Timestamp('2022-04-22 19:57:20'), Timestamp('2022-04-22 19:57:20')]"
5,Cust_0598,"['P149', 'P110', 'P127', 'P147', 'P110', 'P143', 'P125', 'P147', 'P106', 'P106', 'P100']","['Apparel', 'Books', 'Books', 'Grocery', 'Books', 'Books', 'Electronics', 'Grocery', 'Books', 'Books', 'Grocery']","[Timestamp('2022-03-12 09:23:01'), Timestamp('2022-03-12 09:23:01'), Timestamp('2022-03-12 09:23:01'), Timestamp('2022-03-12 09:23:01'), Timestamp('2022-03-12 09:23:01'), Timestamp('2022-03-12 09:23:01'), Timestamp('2022-05-04 16:18:25'), Timestamp('2022-05-04 16:18:25'), Timestamp('2022-05-15 10:04:53'), Timestamp('2022-05-15 10:04:53'), Timestamp('2022-05-15 10:04:53')]"
5,Cust_0599,['P142'],['Apparel'],[Timestamp('2022-06-10 11:25:30')]
5,Cust_0601,"['P105', 'P144', 'P139']","['Electronics', 'Grocery', 'Grocery']","[Timestamp('2022-01-28 19:17:18'), Timestamp('2022-06-04 20:05:16'), Timestamp('2022-06-04 20:05:16')]"
5,Cust_0602,"['P124', 'P103']","['Electronics', 'Electronics']","[Timestamp('2022-01-17 20:50:07'), Timestamp('2022-06-23 15:32:41')]"
5,Cust_0603,"['P130', 'P138', 'P112', 'P144', 'P131', 'P119', 'P148', 'P143', 'P119']","['Electronics', 'Home Goods', 'Home Goods', 'Grocery', 'Grocery', 'Books', 'Books', 'Books', 'Books']","[Timestamp('2022-03-01 16:30:12'), Timestamp('2022-03-01 16:30:12'), Timestamp('2022-03-01 16:30:12'), Timestamp('2022-05-08 16:55:15'), Timestamp('2022-05-08 16:55:15'), Timestamp('2022-06-25 18:53:08'), Timestamp('2022-06-25 18:53:08'), Timestamp('2022-06-25 18:53:08'), Timestamp('2022-06-25 18:53:08')]"
5,Cust_0604,"['P108', 'P105']","['Grocery', 'Electronics']","[Timestamp('2022-04-08 15:06:18'), Timestamp('2022-04-25 13:56:06')]"
5,Cust_0605,"['P132', 'P125', 'P132', 'P117', 'P141', 'P127', 'P102', 'P108', 'P115', 'P122', 'P103', 'P125', 'P144', 'P114', 'P135', 'P132', 'P103', 'P124']","['Electronics', 'Electronics', 'Electronics', 'Electronics', 'Electronics', 'Books', 'Electronics', 'Grocery', 'Apparel', 'Home Goods', 'Electronics', 'Electronics', 'Grocery', 'Apparel', 'Home Goods', 'Electronics', 'Electronics', 'Electronics']","[Timestamp('2022-01-03 15:50:44'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-01-05 12:45:00'), Timestamp('2022-03-19 13:20:33'), Timestamp('2022-03-19 13:20:33'), Timestamp('2022-03-19 13:20:33'), Timestamp('2022-04-21 15:54:24'), Timestamp('2022-04-21 15:54:24'), Timestamp('2022-04-21 15:54:24'), Timestamp('2022-04-21 15:54:24'), Timestamp('2022-04-21 15:54:24')]"
5,Cust_0606,"['P118', 'P110', 'P129']","['Apparel', 'Books', 'Electronics']","[Timestamp('2022-01-20 15:22:38'), Timestamp('2022-01-20 15:22:38'), Timestamp('2022-01-20 15:22:38')]"
5,Cust_0607,"['P108', 'P125', 'P147', 'P134', 'P103', 'P105', 'P132', 'P149']","['Grocery', 'Electronics', 'Grocery', 'Apparel', 'Electronics', 'Electronics', 'Electronics', 'Apparel']","[Timestamp('2022-02-10 15:21:24'), Timestamp('2022-02-10 15:21:24'), Timestamp('2022-03-24 12:03:24'), Timestamp('2022-03-24 12:03:24'), Timestamp('2022-03-24 12:03:24'), Timestamp('2022-03-24 12:03:24'), Timestamp('2022-03-24 12:03:24'), Timestamp('2022-03-24 12:03:24')]"
5,Cust_0608,"['P149', 'P128', 'P115']","['Apparel', 'Electronics', 'Apparel']","[Timestamp('2022-01-02 14:29:11'), Timestamp('2022-01-02 14:29:11'), Timestamp('2022-05-22 19:23:34')]"
