StoreID,TransactionID,ProductID,ProductName,ProductCategory
5,15951,"['P122', 'P109']","['Product P122', 'Product P109']","['Home Goods', 'Books']"
5,15952,"['P110', 'P147']","['Product P110', 'Product P147']","['Books', 'Grocery']"
5,15953,"['P137', 'P105', 'P100']","['Product P137', 'Product P105', 'Product P100']","['Electronics', 'Electronics', 'Grocery']"
5,15954,['P142'],['Product P142'],['Apparel']
5,15955,"['P149', 'P110', 'P127', 'P147', 'P110', 'P143']","['Product P149', 'Product P110', 'Product P127', 'Product P147', 'Product P110', 'Product P143']","['Apparel', 'Books', 'Books', 'Grocery', 'Books', 'Books']"
5,15956,['P140'],['Product P140'],['Grocery']
5,15957,"['P146', 'P125', 'P119', 'P115', 'P129']","['Product P146', 'Product P125', 'Product P119', 'Product P115', 'Product P129']","['Electronics', 'Electronics', 'Books', 'Apparel', 'Electronics']"
5,15958,"['P108', 'P144']","['Product P108', 'Product P144']","['Grocery', 'Grocery']"
5,15959,['P115'],['Product P115'],['Apparel']
5,15960,"['P125', 'P129', 'P143']","['Product P125', 'Product P129', 'Product P143']","['Electronics', 'Electronics', 'Books']"
5,15961,"['P130', 'P109', 'P105']","['Product P130', 'Product P109', 'Product P105']","['Electronics', 'Books', 'Electronics']"
5,15962,"['P117', 'P149']","['Product P117', 'Product P149']","['Electronics', 'Apparel']"
5,15963,['P145'],['Product P145'],['Grocery']
5,16039,"['P105', 'P141', 'P108']","['Product P105', 'Product P141', 'Product P108']","['Electronics', 'Electronics', 'Grocery']"
5,16040,['P139'],['Product P139'],['Grocery']
5,16041,"['P115', 'P125', 'P113', 'P126', 'P132']","['Product P115', 'Product P125', 'Product P113', 'Product P126', 'Product P132']","['Apparel', 'Electronics', 'Electronics', 'Electronics', 'Electronics']"
5,16042,"['P139', 'P105', 'P125']","['Product P139', 'Product P105', 'Product P125']","['Grocery', 'Electronics', 'Electronics']"
5,16043,"['P147', 'P103', 'P130']","['Product P147', 'Product P103', 'Product P130']","['Grocery', 'Electronics', 'Electronics']"
5,16044,"['P102', 'P132']","['Product P102', 'Product P132']","['Electronics', 'Electronics']"
5,16045,['P130'],['Product P130'],['Electronics']
5,16046,"['P105', 'P119']","['Product P105', 'Product P119']","['Electronics', 'Books']"
5,16130,"['P147', 'P106']","['Product P147', 'Product P106']","['Grocery', 'Books']"
5,16131,"['P149', 'P119', 'P108', 'P105', 'P147', 'P118']","['Product P149', 'Product P119', 'Product P108', 'Product P105', 'Product P147', 'Product P118']","['Apparel', 'Books', 'Grocery', 'Electronics', 'Grocery', 'Apparel']"
5,16132,['P132'],['Product P132'],['Electronics']
5,16133,"['P117', 'P132', 'P106']","['Product P117', 'Product P132', 'Product P106']","['Electronics', 'Electronics', 'Books']"
5,16134,"['P125', 'P147', 'P129', 'P118', 'P119', 'P119', 'P112', 'P132', 'P108', 'P125']","['Product P125', 'Product P147', 'Product P129', 'Product P118', 'Product P119', 'Product P119', 'Product P112', 'Product P132', 'Product P108', 'Product P125']","['Electronics', 'Grocery', 'Electronics', 'Apparel', 'Books', 'Books', 'Home Goods', 'Electronics', 'Grocery', 'Electronics']"
5,16135,['P100'],['Product P100'],['Grocery']
5,16136,"['P122', 'P139', 'P101', 'P149', 'P115']","['Product P122', 'Product P139', 'Product P101', 'Product P149', 'Product P115']","['Home Goods', 'Grocery', 'Grocery', 'Apparel', 'Apparel']"
5,16198,"['P122', 'P111']","['Product P122', 'Product P111']","['Home Goods', 'Electronics']"
5,16199,['P149'],['Product P149'],['Apparel']
5,16200,"['P127', 'P122', 'P110']","['Product P127', 'Product P122', 'Product P110']","['Books', 'Home Goods', 'Books']"
5,16201,"['P103', 'P123', 'P126', 'P117', 'P118', 'P108', 'P115', 'P119', 'P104', 'P103']","['Product P103', 'Product P123', 'Product P126', 'Product P117', 'Product P118', 'Product P108', 'Product P115', 'Product P119', 'Product P104', 'Product P103']","['Electronics', 'Books', 'Electronics', 'Electronics', 'Apparel', 'Grocery', 'Apparel', 'Books', 'Apparel', 'Electronics']"
5,16202,"['P148', 'P124']","['Product P148', 'Product P124']","['Books', 'Electronics']"
5,16268,"['P119', 'P137', 'P131', 'P129']","['Product P119', 'Product P137', 'Product P131', 'Product P129']","['Books', 'Electronics', 'Grocery', 'Electronics']"
5,16269,['P144'],['Product P144'],['Grocery']
5,16270,"['P115', 'P110', 'P149']","['Product P115', 'Product P110', 'Product P149']","['Apparel', 'Books', 'Apparel']"
5,16271,"['P110', 'P103']","['Product P110', 'Product P103']","['Books', 'Electronics']"
5,16272,['P110'],['Product P110'],['Books']
5,16273,['P141'],['Product P141'],['Electronics']
5,16274,['P110'],['Product P110'],['Books']
5,16275,"['P144', 'P101']","['Product P144', 'Product P101']","['Grocery', 'Grocery']"
5,16276,['P120'],['Product P120'],['Electronics']
5,16331,"['P110', 'P117', 'P119', 'P105', 'P121', 'P119', 'P121', 'P114']","['Product P110', 'Product P117', 'Product P119', 'Product P105', 'Product P121', 'Product P119', 'Product P121', 'Product P114']","['Books', 'Electronics', 'Books', 'Electronics', 'Grocery', 'Books', 'Grocery', 'Apparel']"
5,16332,"['P115', 'P138', 'P102', 'P105', 'P139']","['Product P115', 'Product P138', 'Product P102', 'Product P105', 'Product P139']","['Apparel', 'Home Goods', 'Electronics', 'Electronics', 'Grocery']"
5,16333,"['P118', 'P119']","['Product P118', 'Product P119']","['Apparel', 'Books']"
5,16334,"['P139', 'P138']","['Product P139', 'Product P138']","['Grocery', 'Home Goods']"
5,16335,['P110'],['Product P110'],['Books']
5,16336,"['P125', 'P124', 'P144', 'P142']","['Product P125', 'Product P124', 'Product P144', 'Product P142']","['Electronics', 'Electronics', 'Grocery', 'Apparel']"
5,16337,['P139'],['Product P139'],['Grocery']
5,16338,"['P147', 'P145']","['Product P147', 'Product P145']","['Grocery', 'Grocery']"
5,16339,['P130'],['Product P130'],['Electronics']
5,16340,['P120'],['Product P120'],['Electronics']
5,16400,['P116'],['Product P116'],['Grocery']
5,16401,['P119'],['Product P119'],['Books']
5,16402,['P149'],['Product P149'],['Apparel']
5,16403,['P127'],['Product P127'],['Books']
5,16404,['P129'],['Product P129'],['Electronics']
5,16405,['P144'],['Product P144'],['Grocery']
5,16406,"['P137', 'P119', 'P108', 'P118', 'P139']","['Product P137', 'Product P119', 'Product P108', 'Product P118', 'Product P139']","['Electronics', 'Books', 'Grocery', 'Apparel', 'Grocery']"
5,16407,['P125'],['Product P125'],['Electronics']
5,16408,"['P124', 'P141', 'P148', 'P135', 'P147']","['Product P124', 'Product P141', 'Product P148', 'Product P135', 'Product P147']","['Electronics', 'Electronics', 'Books', 'Home Goods', 'Grocery']"
5,16409,['P127'],['Product P127'],['Books']
5,16410,['P141'],['Product P141'],['Electronics']
5,16510,['P141'],['Product P141'],['Electronics']
5,16511,['P119'],['Product P119'],['Books']
5,16512,"['P142', 'P110', 'P140']","['Product P142', 'Product P110', 'Product P140']","['Apparel', 'Books', 'Grocery']"
5,16513,"['P130', 'P122']","['Product P130', 'Product P122']","['Electronics', 'Home Goods']"
5,16514,"['P103', 'P125', 'P144']","['Product P103', 'Product P125', 'Product P144']","['Electronics', 'Electronics', 'Grocery']"
5,16515,['P136'],['Product P136'],['Books']
5,16516,['P141'],['Product P141'],['Electronics']
5,16517,['P132'],['Product P132'],['Electronics']
5,16518,['P145'],['Product P145'],['Grocery']
5,16519,"['P110', 'P124', 'P108']","['Product P110', 'Product P124', 'Product P108']","['Books', 'Electronics', 'Grocery']"
5,16520,"['P119', 'P105', 'P100', 'P120']","['Product P119', 'Product P105', 'Product P100', 'Product P120']","['Books', 'Electronics', 'Grocery', 'Electronics']"
5,16521,['P123'],['Product P123'],['Books']
5,16522,"['P137', 'P101']","['Product P137', 'Product P101']","['Electronics', 'Grocery']"
5,16523,"['P110', 'P137', 'P104', 'P145', 'P141', 'P117']","['Product P110', 'Product P137', 'Product P104', 'Product P145', 'Product P141', 'Product P117']","['Books', 'Electronics', 'Apparel', 'Grocery', 'Electronics', 'Electronics']"
5,16524,"['P117', 'P143', 'P100', 'P132', 'P143', 'P103']","['Product P117', 'Product P143', 'Product P100', 'Product P132', 'Product P143', 'Product P103']","['Electronics', 'Books', 'Grocery', 'Electronics', 'Books', 'Electronics']"
5,16525,"['P138', 'P132']","['Product P138', 'Product P132']","['Home Goods', 'Electronics']"
5,16616,"['P141', 'P124']","['Product P141', 'Product P124']","['Electronics', 'Electronics']"
5,16617,"['P100', 'P127']","['Product P100', 'Product P127']","['Grocery', 'Books']"
5,16618,"['P126', 'P132', 'P144']","['Product P126', 'Product P132', 'Product P144']","['Electronics', 'Electronics', 'Grocery']"
5,16619,"['P147', 'P132']","['Product P147', 'Product P132']","['Grocery', 'Electronics']"
5,16620,"['P120', 'P108', 'P141']","['Product P120', 'Product P108', 'Product P141']","['Electronics', 'Grocery', 'Electronics']"
5,16621,"['P107', 'P125']","['Product P107', 'Product P125']","['Electronics', 'Electronics']"
5,16622,"['P105', 'P122']","['Product P105', 'Product P122']","['Electronics', 'Home Goods']"
5,16694,['P109'],['Product P109'],['Books']
5,16695,"['P119', 'P149']","['Product P119', 'Product P149']","['Books', 'Apparel']"
5,16696,['P142'],['Product P142'],['Apparel']
5,16697,"['P102', 'P100', 'P104', 'P149']","['Product P102', 'Product P100', 'Product P104', 'Product P149']","['Electronics', 'Grocery', 'Apparel', 'Apparel']"
5,16698,['P149'],['Product P149'],['Apparel']
5,16699,['P149'],['Product P149'],['Apparel']
5,16700,"['P130', 'P105', 'P149', 'P126']","['Product P130', 'Product P105', 'Product P149', 'Product P126']","['Electronics', 'Electronics', 'Apparel', 'Electronics']"
5,16701,"['P122', 'P139']","['Product P122', 'Product P139']","['Home Goods', 'Grocery']"
5,16702,"['P105', 'P144', 'P138', 'P126', 'P147']","['Product P105', 'Product P144', 'Product P138', 'Product P126', 'Product P147']","['Electronics', 'Grocery', 'Home Goods', 'Electronics', 'Grocery']"
5,16703,['P100'],['Product P100'],['Grocery']
5,16704,['P105'],['Product P105'],['Electronics']
5,16705,"['P114', 'P105']","['Product P114', 'Product P105']","['Apparel', 'Electronics']"
5,16788,['P127'],['Product P127'],['Books']
5,16789,"['P148', 'P143', 'P121', 'P132']","['Product P148', 'Product P143', 'Product P121', 'Product P132']","['Books', 'Books', 'Grocery', 'Electronics']"
5,16790,"['P123', 'P117', 'P144']","['Product P123', 'Product P117', 'Product P144']","['Books', 'Electronics', 'Grocery']"
5,16791,['P104'],['Product P104'],['Apparel']
5,16792,['P130'],['Product P130'],['Electronics']
5,16793,['P142'],['Product P142'],['Apparel']
5,16859,['P132'],['Product P132'],['Electronics']
5,16860,['P115'],['Product P115'],['Apparel']
5,16861,['P108'],['Product P108'],['Grocery']
5,16862,"['P100', 'P132', 'P119', 'P110']","['Product P100', 'Product P132', 'Product P119', 'Product P110']","['Grocery', 'Electronics', 'Books', 'Books']"
5,16863,"['P126', 'P105', 'P125']","['Product P126', 'Product P105', 'Product P125']","['Electronics', 'Electronics', 'Electronics']"
5,16864,['P148'],['Product P148'],['Books']
5,16865,['P132'],['Product P132'],['Electronics']
5,16866,"['P142', 'P129', 'P111']","['Product P142', 'Product P129', 'Product P111']","['Apparel', 'Electronics', 'Electronics']"
5,16867,['P119'],['Product P119'],['Books']
5,16936,['P114'],['Product P114'],['Apparel']
5,16937,"['P149', 'P122', 'P113', 'P110', 'P146', 'P105', 'P138', 'P124', 'P118', 'P105']","['Product P149', 'Product P122', 'Product P113', 'Product P110', 'Product P146', 'Product P105', 'Product P138', 'Product P124', 'Product P118', 'Product P105']","['Apparel', 'Home Goods', 'Electronics', 'Books', 'Electronics', 'Electronics', 'Home Goods', 'Electronics', 'Apparel', 'Electronics']"
5,16938,"['P108', 'P103']","['Product P108', 'Product P103']","['Grocery', 'Electronics']"
5,16939,"['P147', 'P134', 'P103', 'P105', 'P132', 'P149']","['Product P147', 'Product P134', 'Product P103', 'Product P105', 'Product P132', 'Product P149']","['Grocery', 'Apparel', 'Electronics', 'Electronics', 'Electronics', 'Apparel']"
5,16940,"['P131', 'P123', 'P135', 'P147']","['Product P131', 'Product P123', 'Product P135', 'Product P147']","['Grocery', 'Books', 'Home Goods', 'Grocery']"
5,16941,"['P147', 'P124', 'P108', 'P117']","['Product P147', 'Product P124', 'Product P108', 'Product P117']","['Grocery', 'Electronics', 'Grocery', 'Electronics']"
5,16942,['P123'],['Product P123'],['Books']
5,16943,['P145'],['Product P145'],['Grocery']
5,16944,"['P149', 'P138', 'P127', 'P143']","['Product P149', 'Product P138', 'Product P127', 'Product P143']","['Apparel', 'Home Goods', 'Books', 'Books']"
5,16945,"['P148', 'P149']","['Product P148', 'Product P149']","['Books', 'Apparel']"
5,16946,"['P114', 'P123', 'P135', 'P143']","['Product P114', 'Product P123', 'Product P135', 'Product P143']","['Apparel', 'Books', 'Home Goods', 'Books']"
5,17000,"['P110', 'P110', 'P136', 'P130', 'P119']","['Product P110', 'Product P110', 'Product P136', 'Product P130', 'Product P119']","['Books', 'Books', 'Books', 'Electronics', 'Books']"
5,17001,"['P108', 'P145', 'P123']","['Product P108', 'Product P145', 'Product P123']","['Grocery', 'Grocery', 'Books']"
5,17002,"['P127', 'P108']","['Product P127', 'Product P108']","['Books', 'Grocery']"
5,17003,"['P144', 'P125']","['Product P144', 'Product P125']","['Grocery', 'Electronics']"
5,17004,"['P128', 'P144', 'P100']","['Product P128', 'Product P144', 'Product P100']","['Electronics', 'Grocery', 'Grocery']"
5,17005,"['P139', 'P139', 'P138']","['Product P139', 'Product P139', 'Product P138']","['Grocery', 'Grocery', 'Home Goods']"
5,17006,['P111'],['Product P111'],['Electronics']
5,17007,['P115'],['Product P115'],['Apparel']
5,17008,['P126'],['Product P126'],['Electronics']
5,17081,['P121'],['Product P121'],['Grocery']
5,17082,['P146'],['Product P146'],['Electronics']
5,17083,"['P102', 'P125']","['Product P102', 'Product P125']","['Electronics', 'Electronics']"
5,17084,['P125'],['Product P125'],['Electronics']
5,17085,"['P119', 'P143', 'P147']","['Product P119', 'Product P143', 'Product P147']","['Books', 'Books', 'Grocery']"
5,17086,"['P143', 'P115', 'P139', 'P124', 'P104', 'P115']","['Product P143', 'Product P115', 'Product P139', 'Product P124', 'Product P104', 'Product P115']","['Books', 'Apparel', 'Grocery', 'Electronics', 'Apparel', 'Apparel']"
5,17172,"['P106', 'P121', 'P123']","['Product P106', 'Product P121', 'Product P123']","['Books', 'Grocery', 'Books']"
5,17173,"['P129', 'P143', 'P115']","['Product P129', 'Product P143', 'Product P115']","['Electronics', 'Books', 'Apparel']"
5,17174,['P123'],['Product P123'],['Books']
5,17175,['P149'],['Product P149'],['Apparel']
5,17176,['P140'],['Product P140'],['Grocery']
5,17177,"['P105', 'P117']","['Product P105', 'Product P117']","['Electronics', 'Electronics']"
5,17178,"['P138', 'P115', 'P119']","['Product P138', 'Product P115', 'Product P119']","['Home Goods', 'Apparel', 'Books']"
5,17179,"['P149', 'P110']","['Product P149', 'Product P110']","['Apparel', 'Books']"
5,17180,"['P114', 'P101', 'P129', 'P132', 'P105', 'P136', 'P114']","['Product P114', 'Product P101', 'Product P129', 'Product P132', 'Product P105', 'Product P136', 'Product P114']","['Apparel', 'Grocery', 'Electronics', 'Electronics', 'Electronics', 'Books', 'Apparel']"
5,17181,"['P108', 'P118', 'P138']","['Product P108', 'Product P118', 'Product P138']","['Grocery', 'Apparel', 'Home Goods']"
5,17182,"['P106', 'P105']","['Product P106', 'Product P105']","['Books', 'Electronics']"
5,17267,"['P103', 'P110']","['Product P103', 'Product P110']","['Electronics', 'Books']"
5,17268,"['P144', 'P103', 'P124']","['Product P144', 'Product P103', 'Product P124']","['Grocery', 'Electronics', 'Electronics']"
5,17269,['P102'],['Product P102'],['Electronics']
5,17270,"['P144', 'P123', 'P120', 'P121']","['Product P144', 'Product P123', 'Product P120', 'Product P121']","['Grocery', 'Books', 'Electronics', 'Grocery']"
5,17271,['P140'],['Product P140'],['Grocery']
5,17272,['P138'],['Product P138'],['Home Goods']
5,17273,"['P119', 'P105', 'P117']","['Product P119', 'Product P105', 'Product P117']","['Books', 'Electronics', 'Electronics']"
5,17327,"['P122', 'P147', 'P149', 'P110', 'P144', 'P125', 'P115']","['Product P122', 'Product P147', 'Product P149', 'Product P110', 'Product P144', 'Product P125', 'Product P115']","['Home Goods', 'Grocery', 'Apparel', 'Books', 'Grocery', 'Electronics', 'Apparel']"
5,17328,"['P127', 'P122', 'P105', 'P129', 'P104', 'P141']","['Product P127', 'Product P122', 'Product P105', 'Product P129', 'Product P104', 'Product P141']","['Books', 'Home Goods', 'Electronics', 'Electronics', 'Apparel', 'Electronics']"
5,17329,"['P138', 'P145']","['Product P138', 'Product P145']","['Home Goods', 'Grocery']"
5,17330,"['P132', 'P132']","['Product P132', 'Product P132']","['Electronics', 'Electronics']"
5,17331,['P149'],['Product P149'],['Apparel']
5,17332,"['P129', 'P129']","['Product P129', 'Product P129']","['Electronics', 'Electronics']"
5,17403,"['P136', 'P106']","['Product P136', 'Product P106']","['Books', 'Books']"
5,17404,['P114'],['Product P114'],['Apparel']
5,17405,['P110'],['Product P110'],['Books']
5,17406,"['P127', 'P105']","['Product P127', 'Product P105']","['Books', 'Electronics']"
5,17407,['P117'],['Product P117'],['Electronics']
5,17472,"['P145', 'P115', 'P120', 'P110', 'P137', 'P135']","['Product P145', 'Product P115', 'Product P120', 'Product P110', 'Product P137', 'Product P135']","['Grocery', 'Apparel', 'Electronics', 'Books', 'Electronics', 'Home Goods']"
5,17473,['P125'],['Product P125'],['Electronics']
5,17474,"['P100', 'P135', 'P147', 'P141', 'P144', 'P127', 'P138']","['Product P100', 'Product P135', 'Product P147', 'Product P141', 'Product P144', 'Product P127', 'Product P138']","['Grocery', 'Home Goods', 'Grocery', 'Electronics', 'Grocery', 'Books', 'Home Goods']"
5,17475,"['P113', 'P119']","['Product P113', 'Product P119']","['Electronics', 'Books']"
5,17476,"['P122', 'P104']","['Product P122', 'Product P104']","['Home Goods', 'Apparel']"
5,17477,['P132'],['Product P132'],['Electronics']
5,17478,['P145'],['Product P145'],['Grocery']
5,17479,"['P141', 'P118']","['Product P141', 'Product P118']","['Electronics', 'Apparel']"
5,17543,"['P131', 'P110', 'P132']","['Product P131', 'Product P110', 'Product P132']","['Grocery', 'Books', 'Electronics']"
5,17544,['P140'],['Product P140'],['Grocery']
5,17545,"['P123', 'P100']","['Product P123', 'Product P100']","['Books', 'Grocery']"
5,17546,"['P124', 'P110', 'P137']","['Product P124', 'Product P110', 'Product P137']","['Electronics', 'Books', 'Electronics']"
5,17547,"['P149', 'P125', 'P117', 'P134', 'P117', 'P105', 'P146', 'P144', 'P127']","['Product P149', 'Product P125', 'Product P117', 'Product P134', 'Product P117', 'Product P105', 'Product P146', 'Product P144', 'Product P127']","['Apparel', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Electronics', 'Electronics', 'Grocery', 'Books']"
5,17548,['P149'],['Product P149'],['Apparel']
5,17549,['P144'],['Product P144'],['Grocery']
5,17550,['P142'],['Product P142'],['Apparel']
5,17551,"['P100', 'P138', 'P147', 'P133']","['Product P100', 'Product P138', 'Product P147', 'Product P133']","['Grocery', 'Home Goods', 'Grocery', 'Books']"
5,17552,"['P124', 'P123']","['Product P124', 'Product P123']","['Electronics', 'Books']"
5,17553,"['P147', 'P138', 'P108', 'P118']","['Product P147', 'Product P138', 'Product P108', 'Product P118']","['Grocery', 'Home Goods', 'Grocery', 'Apparel']"
5,17554,['P125'],['Product P125'],['Electronics']
5,17648,"['P143', 'P131']","['Product P143', 'Product P131']","['Books', 'Grocery']"
5,17649,"['P106', 'P143']","['Product P106', 'Product P143']","['Books', 'Books']"
5,17650,['P108'],['Product P108'],['Grocery']
5,17651,['P103'],['Product P103'],['Electronics']
5,17652,['P119'],['Product P119'],['Books']
5,17653,"['P145', 'P149']","['Product P145', 'Product P149']","['Grocery', 'Apparel']"
5,17654,"['P125', 'P147', 'P115', 'P139', 'P130']","['Product P125', 'Product P147', 'Product P115', 'Product P139', 'Product P130']","['Electronics', 'Grocery', 'Apparel', 'Grocery', 'Electronics']"
5,17655,"['P110', 'P105']","['Product P110', 'Product P105']","['Books', 'Electronics']"
5,17656,"['P114', 'P143']","['Product P114', 'Product P143']","['Apparel', 'Books']"
5,17657,"['P106', 'P149', 'P120', 'P108']","['Product P106', 'Product P149', 'Product P120', 'Product P108']","['Books', 'Apparel', 'Electronics', 'Grocery']"
5,17658,"['P137', 'P115']","['Product P137', 'Product P115']","['Electronics', 'Apparel']"
5,17659,"['P140', 'P135', 'P141']","['Product P140', 'Product P135', 'Product P141']","['Grocery', 'Home Goods', 'Electronics']"
5,17660,"['P135', 'P130', 'P127']","['Product P135', 'Product P130', 'Product P127']","['Home Goods', 'Electronics', 'Books']"
5,17661,"['P128', 'P132']","['Product P128', 'Product P132']","['Electronics', 'Electronics']"
5,17662,['P105'],['Product P105'],['Electronics']
5,17663,"['P139', 'P115', 'P106', 'P110', 'P138', 'P137', 'P139']","['Product P139', 'Product P115', 'Product P106', 'Product P110', 'Product P138', 'Product P137', 'Product P139']","['Grocery', 'Apparel', 'Books', 'Books', 'Home Goods', 'Electronics', 'Grocery']"
5,17747,['P103'],['Product P103'],['Electronics']
5,17748,['P129'],['Product P129'],['Electronics']
5,17749,"['P142', 'P143']","['Product P142', 'Product P143']","['Apparel', 'Books']"
5,17750,"['P149', 'P122', 'P111']","['Product P149', 'Product P122', 'Product P111']","['Apparel', 'Home Goods', 'Electronics']"
5,17751,['P109'],['Product P109'],['Books']
5,17752,"['P122', 'P135', 'P138']","['Product P122', 'Product P135', 'Product P138']","['Home Goods', 'Home Goods', 'Home Goods']"
5,17832,"['P147', 'P127', 'P110', 'P144', 'P137']","['Product P147', 'Product P127', 'Product P110', 'Product P144', 'Product P137']","['Grocery', 'Books', 'Books', 'Grocery', 'Electronics']"
5,17833,"['P108', 'P143', 'P119', 'P128']","['Product P108', 'Product P143', 'Product P119', 'Product P128']","['Grocery', 'Books', 'Books', 'Electronics']"
5,17834,"['P108', 'P132', 'P126']","['Product P108', 'Product P132', 'Product P126']","['Grocery', 'Electronics', 'Electronics']"
5,17835,['P109'],['Product P109'],['Books']
5,17836,"['P130', 'P132']","['Product P130', 'Product P132']","['Electronics', 'Electronics']"
5,17837,['P135'],['Product P135'],['Home Goods']
5,17838,"['P140', 'P129', 'P149', 'P149']","['Product P140', 'Product P129', 'Product P149', 'Product P149']","['Grocery', 'Electronics', 'Apparel', 'Apparel']"
5,17839,['P111'],['Product P111'],['Electronics']
5,17922,"['P123', 'P126']","['Product P123', 'Product P126']","['Books', 'Electronics']"
5,17923,['P123'],['Product P123'],['Books']
5,17924,['P117'],['Product P117'],['Electronics']
5,17925,"['P144', 'P137', 'P141', 'P117', 'P149', 'P126', 'P105']","['Product P144', 'Product P137', 'Product P141', 'Product P117', 'Product P149', 'Product P126', 'Product P105']","['Grocery', 'Electronics', 'Electronics', 'Electronics', 'Apparel', 'Electronics', 'Electronics']"
5,17926,"['P122', 'P132']","['Product P122', 'Product P132']","['Home Goods', 'Electronics']"
5,17927,['P106'],['Product P106'],['Books']
5,17928,['P126'],['Product P126'],['Electronics']
5,17929,['P144'],['Product P144'],['Grocery']
5,17996,['P117'],['Product P117'],['Electronics']
5,17997,['P143'],['Product P143'],['Books']
5,17998,['P105'],['Product P105'],['Electronics']
5,17999,['P122'],['Product P122'],['Home Goods']
5,18000,['P124'],['Product P124'],['Electronics']
5,18075,"['P147', 'P118']","['Product P147', 'Product P118']","['Grocery', 'Apparel']"
5,18076,['P143'],['Product P143'],['Books']
5,18077,['P147'],['Product P147'],['Grocery']
5,18078,"['P103', 'P106', 'P111']","['Product P103', 'Product P106', 'Product P111']","['Electronics', 'Books', 'Electronics']"
5,18079,"['P100', 'P120', 'P115']","['Product P100', 'Product P120', 'Product P115']","['Grocery', 'Electronics', 'Apparel']"
5,18080,"['P138', 'P108']","['Product P138', 'Product P108']","['Home Goods', 'Grocery']"
5,18081,"['P108', 'P130', 'P149', 'P127', 'P125', 'P126', 'P132', 'P103']","['Product P108', 'Product P130', 'Product P149', 'Product P127', 'Product P125', 'Product P126', 'Product P132', 'Product P103']","['Grocery', 'Electronics', 'Apparel', 'Books', 'Electronics', 'Electronics', 'Electronics', 'Electronics']"
5,18149,['P141'],['Product P141'],['Electronics']
5,18150,['P108'],['Product P108'],['Grocery']
5,18151,"['P145', 'P147']","['Product P145', 'Product P147']","['Grocery', 'Grocery']"
5,18152,"['P119', 'P100', 'P102']","['Product P119', 'Product P100', 'Product P102']","['Books', 'Grocery', 'Electronics']"
5,18153,"['P137', 'P145', 'P132']","['Product P137', 'Product P145', 'Product P132']","['Electronics', 'Grocery', 'Electronics']"
5,18154,"['P115', 'P133', 'P140']","['Product P115', 'Product P133', 'Product P140']","['Apparel', 'Books', 'Grocery']"
5,18238,"['P123', 'P127']","['Product P123', 'Product P127']","['Books', 'Books']"
5,18239,['P130'],['Product P130'],['Electronics']
5,18240,"['P144', 'P109']","['Product P144', 'Product P109']","['Grocery', 'Books']"
5,18241,"['P106', 'P141', 'P147', 'P147']","['Product P106', 'Product P141', 'Product P147', 'Product P147']","['Books', 'Electronics', 'Grocery', 'Grocery']"
5,18242,"['P141', 'P106', 'P110', 'P120']","['Product P141', 'Product P106', 'Product P110', 'Product P120']","['Electronics', 'Books', 'Books', 'Electronics']"
5,18243,['P106'],['Product P106'],['Books']
5,18244,"['P144', 'P127']","['Product P144', 'Product P127']","['Grocery', 'Books']"
5,18245,"['P117', 'P110']","['Product P117', 'Product P110']","['Electronics', 'Books']"
5,18246,"['P120', 'P127', 'P126']","['Product P120', 'Product P127', 'Product P126']","['Electronics', 'Books', 'Electronics']"
5,18247,"['P140', 'P138', 'P103', 'P110', 'P115', 'P145']","['Product P140', 'Product P138', 'Product P103', 'Product P110', 'Product P115', 'Product P145']","['Grocery', 'Home Goods', 'Electronics', 'Books', 'Apparel', 'Grocery']"
5,18248,['P106'],['Product P106'],['Books']
5,18249,"['P120', 'P124', 'P123', 'P144']","['Product P120', 'Product P124', 'Product P123', 'Product P144']","['Electronics', 'Electronics', 'Books', 'Grocery']"
5,18250,"['P114', 'P138', 'P105', 'P143', 'P138', 'P104']","['Product P114', 'Product P138', 'Product P105', 'Product P143', 'Product P138', 'Product P104']","['Apparel', 'Home Goods', 'Electronics', 'Books', 'Home Goods', 'Apparel']"
5,18251,"['P129', 'P122']","['Product P129', 'Product P122']","['Electronics', 'Home Goods']"
5,18252,['P108'],['Product P108'],['Grocery']
5,18253,"['P108', 'P119']","['Product P108', 'Product P119']","['Grocery', 'Books']"
5,18254,"['P118', 'P138', 'P141', 'P139', 'P106', 'P105']","['Product P118', 'Product P138', 'Product P141', 'Product P139', 'Product P106', 'Product P105']","['Apparel', 'Home Goods', 'Electronics', 'Grocery', 'Books', 'Electronics']"
5,18358,"['P132', 'P135', 'P117', 'P124', 'P100']","['Product P132', 'Product P135', 'Product P117', 'Product P124', 'Product P100']","['Electronics', 'Home Goods', 'Electronics', 'Electronics', 'Grocery']"
5,18359,['P105'],['Product P105'],['Electronics']
5,18360,"['P124', 'P103', 'P123', 'P105', 'P123', 'P125']","['Product P124', 'Product P103', 'Product P123', 'Product P105', 'Product P123', 'Product P125']","['Electronics', 'Electronics', 'Books', 'Electronics', 'Books', 'Electronics']"
5,18361,['P123'],['Product P123'],['Books']
5,18362,['P137'],['Product P137'],['Electronics']
5,18363,['P105'],['Product P105'],['Electronics']
5,18364,['P110'],['Product P110'],['Books']
