TransactionID,Timestamp,StoreID,CustomerID,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,TotalPrice,PaymentMethod,PromotionApplied,DiscountAmount
15705,2022-03-09 09:56:03,5,Cust_0739,P103,Product P103,Electronics,3,103.86,311.58,Credit Card,False,0.0
15705,2022-03-09 09:56:03,5,Cust_0739,P108,Product P108,Grocery,1,77.0,77.0,Mobile Pay,False,0.0
15706,2022-03-09 14:00:28,5,Cust_0499,P106,Product P106,Books,1,90.99,90.99,Cash,False,0.0
15707,2022-03-09 11:14:48,5,Cust_0417,P110,Product P110,Books,1,94.88,94.88,Credit Card,False,0.0
15708,2022-03-09 19:21:01,5,Cust_0991,P138,Product P138,Home Goods,2,22.97,45.94,Debit Card,False,0.0
15708,2022-03-09 19:21:01,5,Cust_0991,P129,Product P129,Electronics,1,61.64,61.64,Cash,False,0.0
15708,2022-03-09 19:21:01,5,Cust_0991,P118,Product P118,Apparel,2,177.52,355.04,Debit Card,False,0.0
15708,2022-03-09 19:21:01,5,Cust_0991,P119,Product P119,Books,1,49.11,49.11,Cash,False,0.0
15708,2022-03-09 19:21:01,5,Cust_0991,P104,Product P104,Apparel,1,159.3,159.3,Cash,False,0.0
15708,2022-03-09 19:21:01,5,Cust_0991,P105,Product P105,Electronics,2,126.37,252.74,Credit Card,False,0.0
15709,2022-03-09 19:14:36,5,Cust_0770,P147,Product P147,Grocery,1,41.7,41.7,Cash,False,0.0
15710,2022-03-09 20:42:49,5,Cust_0405,P104,Product P104,Apparel,1,159.3,159.3,Credit Card,False,0.0
15710,2022-03-09 20:42:49,5,Cust_0405,P114,Product P114,Apparel,1,84.25,84.25,Credit Card,False,0.0
15710,2022-03-09 20:42:49,5,Cust_0405,P135,Product P135,Home Goods,1,107.37,107.37,Mobile Pay,False,0.0
15710,2022-03-09 20:42:49,5,Cust_0405,P108,Product P108,Grocery,2,77.0,142.47,Mobile Pay,True,11.53
15710,2022-03-09 20:42:49,5,Cust_0405,P123,Product P123,Books,2,5.56,11.12,Cash,False,0.0
15710,2022-03-09 20:42:49,5,Cust_0405,P124,Product P124,Electronics,2,50.87,101.74,Debit Card,False,0.0
15711,2022-03-09 16:09:07,5,Cust_0931,P144,Product P144,Grocery,3,62.46,187.38,Credit Card,False,0.0
15711,2022-03-09 16:09:07,5,Cust_0931,P149,Product P149,Apparel,2,199.53,399.06,Debit Card,False,0.0
15711,2022-03-09 16:09:07,5,Cust_0931,P130,Product P130,Electronics,2,193.46,386.92,Debit Card,False,0.0
15711,2022-03-09 16:09:07,5,Cust_0931,P103,Product P103,Electronics,1,103.86,103.86,Cash,False,0.0
15712,2022-03-09 09:47:33,6,Cust_0199,P127,Product P127,Books,3,106.47,319.41,Mobile Pay,False,0.0
15713,2022-03-09 13:12:57,6,Cust_0484,P100,Product P100,Grocery,3,131.9,395.7,Cash,False,0.0
15713,2022-03-09 13:12:57,6,Cust_0484,P145,Product P145,Grocery,1,96.86,96.86,Mobile Pay,False,0.0
15713,2022-03-09 13:12:57,6,Cust_0484,P119,Product P119,Books,3,49.11,147.33,Credit Card,False,0.0
15713,2022-03-09 13:12:57,6,Cust_0484,P122,Product P122,Home Goods,3,172.99,518.97,Debit Card,False,0.0
15713,2022-03-09 13:12:57,6,Cust_0484,P106,Product P106,Books,1,90.99,90.99,Cash,False,0.0
15714,2022-03-09 14:56:28,6,Cust_0208,P147,Product P147,Grocery,2,41.7,83.4,Debit Card,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P103,Product P103,Electronics,2,103.86,207.72,Mobile Pay,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P147,Product P147,Grocery,2,41.7,83.4,Debit Card,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P138,Product P138,Home Goods,1,22.97,22.97,Credit Card,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P140,Product P140,Grocery,1,5.74,5.74,Credit Card,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P149,Product P149,Apparel,3,199.53,598.59,Debit Card,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P148,Product P148,Books,2,84.5,169.0,Debit Card,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P105,Product P105,Electronics,3,126.37,379.11,Cash,False,0.0
15715,2022-03-09 09:15:57,6,Cust_0389,P110,Product P110,Books,2,94.88,189.76,Mobile Pay,False,0.0
15716,2022-03-09 20:27:30,6,Cust_0922,P108,Product P108,Grocery,2,77.0,154.0,Credit Card,False,0.0
15716,2022-03-09 20:27:30,6,Cust_0922,P128,Product P128,Electronics,1,108.97,108.97,Cash,False,0.0
15716,2022-03-09 20:27:30,6,Cust_0922,P110,Product P110,Books,2,94.88,189.76,Debit Card,False,0.0
15716,2022-03-09 20:27:30,6,Cust_0922,P109,Product P109,Books,2,40.91,81.82,Credit Card,False,0.0
15716,2022-03-09 20:27:30,6,Cust_0922,P106,Product P106,Books,3,90.99,272.97,Mobile Pay,False,0.0
15717,2022-03-09 19:30:25,6,Cust_0114,P117,Product P117,Electronics,1,195.87,195.87,Credit Card,False,0.0
15718,2022-03-09 18:21:23,6,Cust_0831,P120,Product P120,Electronics,3,17.37,43.91,Mobile Pay,True,8.2
15718,2022-03-09 18:21:23,6,Cust_0831,P132,Product P132,Electronics,1,36.18,29.46,Debit Card,True,6.72
15719,2022-03-09 12:51:16,6,Cust_0542,P124,Product P124,Electronics,1,50.87,43.55,Cash,True,7.32
15720,2022-03-09 09:10:46,6,Cust_0811,P144,Product P144,Grocery,2,62.46,124.92,Debit Card,False,0.0
15720,2022-03-09 09:10:46,6,Cust_0811,P125,Product P125,Electronics,1,124.48,124.48,Mobile Pay,False,0.0
15721,2022-03-09 14:40:14,6,Cust_0126,P130,Product P130,Electronics,3,193.46,580.38,Mobile Pay,False,0.0
15721,2022-03-09 14:40:14,6,Cust_0126,P141,Product P141,Electronics,1,43.84,43.84,Mobile Pay,False,0.0
15721,2022-03-09 14:40:14,6,Cust_0126,P144,Product P144,Grocery,2,62.46,124.92,Mobile Pay,False,0.0
15721,2022-03-09 14:40:14,6,Cust_0126,P147,Product P147,Grocery,2,41.7,83.4,Mobile Pay,False,0.0
15721,2022-03-09 14:40:14,6,Cust_0126,P132,Product P132,Electronics,1,36.18,36.18,Mobile Pay,False,0.0
15722,2022-03-09 10:04:38,6,Cust_0396,P138,Product P138,Home Goods,2,22.97,45.94,Cash,False,0.0
15722,2022-03-09 10:04:38,6,Cust_0396,P110,Product P110,Books,1,94.88,94.88,Credit Card,False,0.0
15723,2022-03-09 11:09:15,6,Cust_0567,P141,Product P141,Electronics,2,43.84,87.68,Credit Card,False,0.0
15723,2022-03-09 11:09:15,6,Cust_0567,P117,Product P117,Electronics,2,195.87,391.74,Credit Card,False,0.0
15723,2022-03-09 11:09:15,6,Cust_0567,P108,Product P108,Grocery,2,77.0,154.0,Mobile Pay,False,0.0
15723,2022-03-09 11:09:15,6,Cust_0567,P110,Product P110,Books,2,94.88,189.76,Credit Card,False,0.0
15724,2022-03-09 15:52:01,7,Cust_0865,P104,Product P104,Apparel,2,159.3,318.6,Mobile Pay,False,0.0
15725,2022-03-09 18:32:19,7,Cust_0028,P137,Product P137,Electronics,3,56.49,169.47,Cash,False,0.0
15725,2022-03-09 18:32:19,7,Cust_0028,P115,Product P115,Apparel,2,185.26,370.52,Mobile Pay,False,0.0
15726,2022-03-09 19:12:19,7,Cust_0958,P140,Product P140,Grocery,1,5.74,5.74,Credit Card,False,0.0
15726,2022-03-09 19:12:19,7,Cust_0958,P105,Product P105,Electronics,3,126.37,379.11,Credit Card,False,0.0
15727,2022-03-09 09:03:09,7,Cust_0354,P149,Product P149,Apparel,1,199.53,199.53,Credit Card,False,0.0
15727,2022-03-09 09:03:09,7,Cust_0354,P125,Product P125,Electronics,3,124.48,373.44,Mobile Pay,False,0.0
15727,2022-03-09 09:03:09,7,Cust_0354,P136,Product P136,Books,2,167.29,334.58,Credit Card,False,0.0
15727,2022-03-09 09:03:09,7,Cust_0354,P125,Product P125,Electronics,2,124.48,248.96,Cash,False,0.0
15728,2022-03-09 13:49:44,7,Cust_0687,P132,Product P132,Electronics,1,36.18,36.18,Credit Card,False,0.0
15728,2022-03-09 13:49:44,7,Cust_0687,P108,Product P108,Grocery,1,77.0,77.0,Credit Card,False,0.0
15729,2022-03-09 19:48:13,7,Cust_0473,P103,Product P103,Electronics,1,103.86,103.86,Debit Card,False,0.0
15730,2022-03-09 12:02:36,7,Cust_0454,P117,Product P117,Electronics,3,195.87,587.61,Debit Card,False,0.0
15730,2022-03-09 12:02:36,7,Cust_0454,P143,Product P143,Books,2,142.01,284.02,Credit Card,False,0.0
15731,2022-03-09 12:31:03,8,Cust_0520,P105,Product P105,Electronics,3,126.37,379.11,Credit Card,False,0.0
15731,2022-03-09 12:31:03,8,Cust_0520,P141,Product P141,Electronics,3,43.84,112.28,Debit Card,True,19.24
15732,2022-03-09 17:10:53,8,Cust_0676,P132,Product P132,Electronics,1,36.18,29.19,Cash,True,6.99
15732,2022-03-09 17:10:53,8,Cust_0676,P125,Product P125,Electronics,1,124.48,124.48,Mobile Pay,False,0.0
15733,2022-03-09 10:26:40,8,Cust_0442,P115,Product P115,Apparel,3,185.26,555.78,Mobile Pay,False,0.0
15733,2022-03-09 10:26:40,8,Cust_0442,P130,Product P130,Electronics,2,193.46,386.92,Cash,False,0.0
15733,2022-03-09 10:26:40,8,Cust_0442,P129,Product P129,Electronics,2,61.64,123.28,Debit Card,False,0.0
15733,2022-03-09 10:26:40,8,Cust_0442,P144,Product P144,Grocery,3,62.46,187.38,Credit Card,False,0.0
15734,2022-03-09 15:31:48,8,Cust_0168,P139,Product P139,Grocery,3,22.27,66.81,Credit Card,False,0.0
15734,2022-03-09 15:31:48,8,Cust_0168,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
15735,2022-03-09 15:13:32,8,Cust_0276,P143,Product P143,Books,2,142.01,284.02,Mobile Pay,False,0.0
15735,2022-03-09 15:13:32,8,Cust_0276,P127,Product P127,Books,3,106.47,319.41,Cash,False,0.0
15735,2022-03-09 15:13:32,8,Cust_0276,P108,Product P108,Grocery,3,77.0,231.0,Cash,False,0.0
15735,2022-03-09 15:13:32,8,Cust_0276,P149,Product P149,Apparel,1,199.53,199.53,Credit Card,False,0.0
15736,2022-03-09 18:09:32,8,Cust_0814,P129,Product P129,Electronics,3,61.64,184.92,Credit Card,False,0.0
15737,2022-03-09 09:56:36,8,Cust_0892,P134,Product P134,Apparel,1,97.8,97.8,Cash,False,0.0
15738,2022-03-09 10:44:25,8,Cust_0275,P122,Product P122,Home Goods,3,172.99,518.97,Credit Card,False,0.0
15739,2022-03-10 12:02:41,1,Cust_0778,P105,Product P105,Electronics,2,126.37,252.74,Debit Card,False,0.0
15739,2022-03-10 12:02:41,1,Cust_0778,P143,Product P143,Books,1,142.01,142.01,Mobile Pay,False,0.0
15739,2022-03-10 12:02:41,1,Cust_0778,P135,Product P135,Home Goods,2,107.37,214.74,Credit Card,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P118,Product P118,Apparel,2,177.52,332.89,Mobile Pay,True,22.15
15740,2022-03-10 20:00:32,1,Cust_0339,P105,Product P105,Electronics,1,126.37,107.51,Cash,True,18.86
15740,2022-03-10 20:00:32,1,Cust_0339,P108,Product P108,Grocery,3,77.0,231.0,Cash,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P149,Product P149,Apparel,3,199.53,598.59,Debit Card,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P147,Product P147,Grocery,2,41.7,83.4,Debit Card,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P112,Product P112,Home Goods,3,127.13,381.39,Mobile Pay,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P135,Product P135,Home Goods,3,107.37,322.11,Debit Card,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P110,Product P110,Books,1,94.88,94.88,Debit Card,False,0.0
15740,2022-03-10 20:00:32,1,Cust_0339,P106,Product P106,Books,1,90.99,76.47,Credit Card,True,14.52
15740,2022-03-10 20:00:32,1,Cust_0339,P144,Product P144,Grocery,1,62.46,62.46,Mobile Pay,False,0.0
15741,2022-03-10 17:24:17,1,Cust_0304,P110,Product P110,Books,2,94.88,189.76,Debit Card,False,0.0
15741,2022-03-10 17:24:17,1,Cust_0304,P149,Product P149,Apparel,1,199.53,199.53,Mobile Pay,False,0.0
15742,2022-03-10 10:56:15,2,Cust_0018,P114,Product P114,Apparel,3,84.25,252.75,Cash,False,0.0
15742,2022-03-10 10:56:15,2,Cust_0018,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
15742,2022-03-10 10:56:15,2,Cust_0018,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
15743,2022-03-10 09:43:08,2,Cust_0691,P117,Product P117,Electronics,3,195.87,537.78,Mobile Pay,True,49.83
15744,2022-03-10 13:37:22,2,Cust_0926,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
15744,2022-03-10 13:37:22,2,Cust_0926,P139,Product P139,Grocery,1,22.27,22.27,Cash,False,0.0
15744,2022-03-10 13:37:22,2,Cust_0926,P147,Product P147,Grocery,1,41.7,41.7,Debit Card,False,0.0
15744,2022-03-10 13:37:22,2,Cust_0926,P148,Product P148,Books,2,84.5,169.0,Cash,False,0.0
15744,2022-03-10 13:37:22,2,Cust_0926,P147,Product P147,Grocery,1,41.7,41.7,Mobile Pay,False,0.0
15744,2022-03-10 13:37:22,2,Cust_0926,P132,Product P132,Electronics,2,36.18,72.36,Credit Card,False,0.0
15745,2022-03-10 18:06:08,2,Cust_0167,P149,Product P149,Apparel,3,199.53,598.59,Credit Card,False,0.0
15746,2022-03-10 17:29:32,2,Cust_0607,P123,Product P123,Books,2,5.56,11.12,Mobile Pay,False,0.0
15747,2022-03-10 18:49:11,2,Cust_0595,P122,Product P122,Home Goods,2,172.99,345.98,Mobile Pay,False,0.0
15747,2022-03-10 18:49:11,2,Cust_0595,P106,Product P106,Books,1,90.99,90.99,Credit Card,False,0.0
15747,2022-03-10 18:49:11,2,Cust_0595,P108,Product P108,Grocery,3,77.0,231.0,Debit Card,False,0.0
15747,2022-03-10 18:49:11,2,Cust_0595,P135,Product P135,Home Goods,1,107.37,94.06,Cash,True,13.31
15747,2022-03-10 18:49:11,2,Cust_0595,P134,Product P134,Apparel,3,97.8,293.4,Cash,False,0.0
15747,2022-03-10 18:49:11,2,Cust_0595,P137,Product P137,Electronics,1,56.49,56.49,Mobile Pay,False,0.0
15747,2022-03-10 18:49:11,2,Cust_0595,P135,Product P135,Home Goods,2,107.37,214.74,Credit Card,False,0.0
15748,2022-03-10 12:15:10,2,Cust_0046,P120,Product P120,Electronics,2,17.37,34.74,Credit Card,False,0.0
15748,2022-03-10 12:15:10,2,Cust_0046,P138,Product P138,Home Goods,1,22.97,22.97,Debit Card,False,0.0
15749,2022-03-10 19:18:59,2,Cust_0108,P119,Product P119,Books,1,49.11,49.11,Debit Card,False,0.0
15750,2022-03-10 20:31:50,2,Cust_0679,P141,Product P141,Electronics,1,43.84,43.84,Mobile Pay,False,0.0
15750,2022-03-10 20:31:50,2,Cust_0679,P132,Product P132,Electronics,3,36.18,108.54,Credit Card,False,0.0
15750,2022-03-10 20:31:50,2,Cust_0679,P126,Product P126,Electronics,1,65.39,65.39,Mobile Pay,False,0.0
15750,2022-03-10 20:31:50,2,Cust_0679,P117,Product P117,Electronics,3,195.87,587.61,Cash,False,0.0
15750,2022-03-10 20:31:50,2,Cust_0679,P100,Product P100,Grocery,3,131.9,395.7,Mobile Pay,False,0.0
15751,2022-03-10 10:35:19,2,Cust_0899,P104,Product P104,Apparel,2,159.3,318.6,Debit Card,False,0.0
15751,2022-03-10 10:35:19,2,Cust_0899,P140,Product P140,Grocery,3,5.74,17.22,Mobile Pay,False,0.0
15751,2022-03-10 10:35:19,2,Cust_0899,P141,Product P141,Electronics,3,43.84,131.52,Credit Card,False,0.0
15751,2022-03-10 10:35:19,2,Cust_0899,P132,Product P132,Electronics,1,36.18,36.18,Debit Card,False,0.0
15751,2022-03-10 10:35:19,2,Cust_0899,P129,Product P129,Electronics,1,61.64,61.64,Mobile Pay,False,0.0
15751,2022-03-10 10:35:19,2,Cust_0899,P140,Product P140,Grocery,1,5.74,5.74,Cash,False,0.0
15752,2022-03-10 20:47:10,2,Cust_0392,P124,Product P124,Electronics,1,50.87,50.87,Mobile Pay,False,0.0
15752,2022-03-10 20:47:10,2,Cust_0392,P145,Product P145,Grocery,3,96.86,290.58,Mobile Pay,False,0.0
15752,2022-03-10 20:47:10,2,Cust_0392,P145,Product P145,Grocery,2,96.86,193.72,Credit Card,False,0.0
15753,2022-03-10 19:40:41,3,Cust_0122,P120,Product P120,Electronics,2,17.37,28.1,Mobile Pay,True,6.64
15753,2022-03-10 19:40:41,3,Cust_0122,P123,Product P123,Books,2,5.56,11.12,Debit Card,False,0.0
15753,2022-03-10 19:40:41,3,Cust_0122,P147,Product P147,Grocery,2,41.7,83.4,Debit Card,False,0.0
15753,2022-03-10 19:40:41,3,Cust_0122,P104,Product P104,Apparel,3,159.3,477.9,Credit Card,False,0.0
15754,2022-03-10 11:31:40,3,Cust_0070,P106,Product P106,Books,2,90.99,181.98,Debit Card,False,0.0
15754,2022-03-10 11:31:40,3,Cust_0070,P137,Product P137,Electronics,2,56.49,112.98,Cash,False,0.0
15754,2022-03-10 11:31:40,3,Cust_0070,P113,Product P113,Electronics,2,118.29,236.58,Credit Card,False,0.0
15755,2022-03-10 09:04:18,3,Cust_0791,P132,Product P132,Electronics,2,36.18,72.36,Mobile Pay,False,0.0
15755,2022-03-10 09:04:18,3,Cust_0791,P128,Product P128,Electronics,3,108.97,281.83,Cash,True,45.08
15755,2022-03-10 09:04:18,3,Cust_0791,P105,Product P105,Electronics,3,126.37,379.11,Mobile Pay,False,0.0
15755,2022-03-10 09:04:18,3,Cust_0791,P111,Product P111,Electronics,3,100.53,301.59,Cash,False,0.0
15755,2022-03-10 09:04:18,3,Cust_0791,P143,Product P143,Books,1,142.01,142.01,Debit Card,False,0.0
15755,2022-03-10 09:04:18,3,Cust_0791,P106,Product P106,Books,1,90.99,90.99,Debit Card,False,0.0
15755,2022-03-10 09:04:18,3,Cust_0791,P138,Product P138,Home Goods,1,22.97,22.97,Credit Card,False,0.0
15756,2022-03-10 20:34:04,3,Cust_0901,P106,Product P106,Books,1,90.99,90.99,Mobile Pay,False,0.0
15756,2022-03-10 20:34:04,3,Cust_0901,P132,Product P132,Electronics,3,36.18,97.43,Mobile Pay,True,11.11
15756,2022-03-10 20:34:04,3,Cust_0901,P141,Product P141,Electronics,3,43.84,131.52,Credit Card,False,0.0
15756,2022-03-10 20:34:04,3,Cust_0901,P106,Product P106,Books,3,90.99,272.97,Debit Card,False,0.0
15757,2022-03-10 19:30:38,3,Cust_0298,P136,Product P136,Books,3,167.29,501.87,Mobile Pay,False,0.0
15758,2022-03-10 17:19:32,3,Cust_0678,P145,Product P145,Grocery,2,96.86,193.72,Cash,False,0.0
15759,2022-03-10 16:36:28,3,Cust_0032,P143,Product P143,Books,2,142.01,284.02,Mobile Pay,False,0.0
15760,2022-03-10 17:24:02,3,Cust_0365,P117,Product P117,Electronics,1,195.87,195.87,Cash,False,0.0
15761,2022-03-10 14:34:39,3,Cust_0871,P132,Product P132,Electronics,2,36.18,72.36,Mobile Pay,False,0.0
15761,2022-03-10 14:34:39,3,Cust_0871,P132,Product P132,Electronics,1,36.18,36.18,Cash,False,0.0
15761,2022-03-10 14:34:39,3,Cust_0871,P127,Product P127,Books,3,106.47,282.89,Credit Card,True,36.52
15762,2022-03-10 16:59:47,3,Cust_0519,P123,Product P123,Books,3,5.56,16.68,Mobile Pay,False,0.0
15762,2022-03-10 16:59:47,3,Cust_0519,P113,Product P113,Electronics,1,118.29,118.29,Mobile Pay,False,0.0
15762,2022-03-10 16:59:47,3,Cust_0519,P117,Product P117,Electronics,3,195.87,587.61,Mobile Pay,False,0.0
15762,2022-03-10 16:59:47,3,Cust_0519,P119,Product P119,Books,3,49.11,147.33,Credit Card,False,0.0
15763,2022-03-10 11:58:15,3,Cust_0092,P127,Product P127,Books,1,106.47,106.47,Credit Card,False,0.0
15763,2022-03-10 11:58:15,3,Cust_0092,P104,Product P104,Apparel,3,159.3,477.9,Debit Card,False,0.0
15763,2022-03-10 11:58:15,3,Cust_0092,P147,Product P147,Grocery,3,41.7,125.1,Debit Card,False,0.0
15763,2022-03-10 11:58:15,3,Cust_0092,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
15764,2022-03-10 11:26:32,3,Cust_0987,P132,Product P132,Electronics,2,36.18,72.36,Mobile Pay,False,0.0
15764,2022-03-10 11:26:32,3,Cust_0987,P136,Product P136,Books,1,167.29,167.29,Credit Card,False,0.0
15764,2022-03-10 11:26:32,3,Cust_0987,P143,Product P143,Books,3,142.01,426.03,Debit Card,False,0.0
15765,2022-03-10 16:11:40,3,Cust_0194,P124,Product P124,Electronics,3,50.87,152.61,Cash,False,0.0
15765,2022-03-10 16:11:40,3,Cust_0194,P143,Product P143,Books,3,142.01,371.69,Cash,True,54.34
15766,2022-03-10 19:54:07,3,Cust_0834,P140,Product P140,Grocery,2,5.74,11.48,Mobile Pay,False,0.0
15766,2022-03-10 19:54:07,3,Cust_0834,P108,Product P108,Grocery,2,77.0,154.0,Mobile Pay,False,0.0
15767,2022-03-10 14:44:24,4,Cust_0180,P107,Product P107,Electronics,3,107.92,323.76,Credit Card,False,0.0
15767,2022-03-10 14:44:24,4,Cust_0180,P118,Product P118,Apparel,3,177.52,532.56,Mobile Pay,False,0.0
15768,2022-03-10 12:49:58,4,Cust_0465,P146,Product P146,Electronics,3,52.73,158.19,Mobile Pay,False,0.0
15768,2022-03-10 12:49:58,4,Cust_0465,P127,Product P127,Books,1,106.47,106.47,Debit Card,False,0.0
15769,2022-03-10 09:04:43,4,Cust_0063,P135,Product P135,Home Goods,1,107.37,107.37,Cash,False,0.0
15770,2022-03-10 19:11:22,4,Cust_0465,P114,Product P114,Apparel,1,84.25,84.25,Credit Card,False,0.0
15770,2022-03-10 19:11:22,4,Cust_0465,P140,Product P140,Grocery,1,5.74,5.74,Credit Card,False,0.0
15771,2022-03-10 11:02:10,4,Cust_0698,P127,Product P127,Books,3,106.47,319.41,Debit Card,False,0.0
15772,2022-03-10 11:28:47,4,Cust_0506,P117,Product P117,Electronics,2,195.87,391.74,Cash,False,0.0
15772,2022-03-10 11:28:47,4,Cust_0506,P104,Product P104,Apparel,3,159.3,416.17,Mobile Pay,True,61.73
15773,2022-03-10 12:03:02,4,Cust_0118,P138,Product P138,Home Goods,3,22.97,68.91,Mobile Pay,False,0.0
15773,2022-03-10 12:03:02,4,Cust_0118,P115,Product P115,Apparel,3,185.26,555.78,Credit Card,False,0.0
15773,2022-03-10 12:03:02,4,Cust_0118,P103,Product P103,Electronics,3,103.86,311.58,Mobile Pay,False,0.0
15774,2022-03-10 13:38:21,5,Cust_0395,P105,Product P105,Electronics,1,126.37,107.78,Credit Card,True,18.59
15775,2022-03-10 09:28:02,5,Cust_0761,P143,Product P143,Books,3,142.01,426.03,Mobile Pay,False,0.0
15775,2022-03-10 09:28:02,5,Cust_0761,P130,Product P130,Electronics,2,193.46,386.92,Cash,False,0.0
15775,2022-03-10 09:28:02,5,Cust_0761,P103,Product P103,Electronics,3,103.86,311.58,Debit Card,False,0.0
15776,2022-03-10 18:27:17,5,Cust_0742,P106,Product P106,Books,3,90.99,272.97,Credit Card,False,0.0
15777,2022-03-10 20:30:56,5,Cust_0939,P126,Product P126,Electronics,3,65.39,196.17,Credit Card,False,0.0
15777,2022-03-10 20:30:56,5,Cust_0939,P137,Product P137,Electronics,2,56.49,112.98,Debit Card,False,0.0
15778,2022-03-10 20:11:51,5,Cust_0146,P122,Product P122,Home Goods,2,172.99,345.98,Debit Card,False,0.0
15778,2022-03-10 20:11:51,5,Cust_0146,P132,Product P132,Electronics,2,36.18,68.21,Credit Card,True,4.15
15778,2022-03-10 20:11:51,5,Cust_0146,P135,Product P135,Home Goods,3,107.37,322.11,Cash,False,0.0
15779,2022-03-10 16:10:14,5,Cust_0414,P108,Product P108,Grocery,2,77.0,154.0,Credit Card,False,0.0
15779,2022-03-10 16:10:14,5,Cust_0414,P136,Product P136,Books,1,167.29,167.29,Debit Card,False,0.0
15779,2022-03-10 16:10:14,5,Cust_0414,P107,Product P107,Electronics,2,107.92,215.84,Credit Card,False,0.0
15779,2022-03-10 16:10:14,5,Cust_0414,P138,Product P138,Home Goods,2,22.97,40.93,Mobile Pay,True,5.01
15780,2022-03-10 11:31:26,5,Cust_0343,P149,Product P149,Apparel,2,199.53,399.06,Cash,False,0.0
15781,2022-03-10 12:58:29,5,Cust_0586,P120,Product P120,Electronics,1,17.37,17.37,Credit Card,False,0.0
15782,2022-03-10 14:04:16,5,Cust_0258,P115,Product P115,Apparel,2,185.26,370.52,Mobile Pay,False,0.0
15782,2022-03-10 14:04:16,5,Cust_0258,P130,Product P130,Electronics,3,193.46,580.38,Debit Card,False,0.0
15782,2022-03-10 14:04:16,5,Cust_0258,P125,Product P125,Electronics,1,124.48,124.48,Mobile Pay,False,0.0
15782,2022-03-10 14:04:16,5,Cust_0258,P105,Product P105,Electronics,3,126.37,379.11,Debit Card,False,0.0
15782,2022-03-10 14:04:16,5,Cust_0258,P123,Product P123,Books,1,5.56,5.56,Credit Card,False,0.0
15782,2022-03-10 14:04:16,5,Cust_0258,P147,Product P147,Grocery,2,41.7,83.4,Mobile Pay,False,0.0
15783,2022-03-10 11:27:21,6,Cust_0243,P125,Product P125,Electronics,2,124.48,202.41,Cash,True,46.55
15784,2022-03-10 14:34:27,6,Cust_0525,P109,Product P109,Books,3,40.91,122.73,Credit Card,False,0.0
15785,2022-03-10 15:50:44,6,Cust_0451,P112,Product P112,Home Goods,3,127.13,381.39,Credit Card,False,0.0
15785,2022-03-10 15:50:44,6,Cust_0451,P148,Product P148,Books,3,84.5,253.5,Debit Card,False,0.0
15786,2022-03-10 19:09:49,6,Cust_0988,P121,Product P121,Grocery,1,83.0,83.0,Mobile Pay,False,0.0
15787,2022-03-10 14:50:16,6,Cust_0052,P106,Product P106,Books,1,90.99,90.99,Debit Card,False,0.0
15787,2022-03-10 14:50:16,6,Cust_0052,P120,Product P120,Electronics,1,17.37,15.31,Debit Card,True,2.06
15787,2022-03-10 14:50:16,6,Cust_0052,P110,Product P110,Books,2,94.88,189.76,Debit Card,False,0.0
15788,2022-03-10 15:42:38,6,Cust_0738,P110,Product P110,Books,3,94.88,284.64,Credit Card,False,0.0
15788,2022-03-10 15:42:38,6,Cust_0738,P132,Product P132,Electronics,2,36.18,72.36,Credit Card,False,0.0
15788,2022-03-10 15:42:38,6,Cust_0738,P149,Product P149,Apparel,3,199.53,598.59,Cash,False,0.0
15788,2022-03-10 15:42:38,6,Cust_0738,P103,Product P103,Electronics,2,103.86,207.72,Mobile Pay,False,0.0
15789,2022-03-10 16:09:23,6,Cust_0291,P117,Product P117,Electronics,1,195.87,195.87,Cash,False,0.0
15789,2022-03-10 16:09:23,6,Cust_0291,P117,Product P117,Electronics,2,195.87,391.74,Mobile Pay,False,0.0
15790,2022-03-10 16:37:44,6,Cust_0071,P123,Product P123,Books,1,5.56,5.56,Credit Card,False,0.0
15791,2022-03-10 17:22:14,6,Cust_0016,P130,Product P130,Electronics,3,193.46,580.38,Cash,False,0.0
15791,2022-03-10 17:22:14,6,Cust_0016,P119,Product P119,Books,1,49.11,49.11,Credit Card,False,0.0
